dog_id,tbp_anaplasma,tbp_mycoplasma,tbp_ecanis,tbp_bgibsoni,tbp_bvogeli,tbp_hcanis,tbp_infecnum,tbp_infstat,tbp_comb,sam_date,sam_country,sam_long,sam_lat,dog_clinic,sam_avrf,sam_popdensity,sam_popdensitygrp,sam_rainfall,sam_precipitation,sam_temp_min,sam_temp_max,sam_temp_av,sam_rh_night,sam_rh_day,sam_daysrain,sam_temp,dog_clinic_type,dog_province,dog_zone,dog_breedgrp,dog_breed,dog_age_mo,dog_agegrp,dog_sex,dog_neuterstat,hx_exint,hx_cough,hx_dyspnoea,hx_dyspnoea_fq,hx_skin,hx_weightloss,hx_tkfvr,hx_epistaxis,hx_seizure,dog_dewrmed,dw_last,dw_type,dw_drug,dw_fq,dog_tkrx,tk_last,tk_fq,tk_roa,tk_topical,tk_systemic,tk_drug,tk_proper,tk_fqproper,tk_properlast,tk_anyproper,dog_condition,dog_bcs,dog_temp,cs_pyrexia,cs_eyes,cs_eyes_data,cs_ears,cs_ears_data,cs_nares,cs_nares_data,cs_mucsmem,cs_ln,cs_neuro,cs_breath,cs_urt,cs_sphep,cs_vomitdia,cs_appetite,cs_ascites,sk_nodules,sk_growths,sk_erythema,sk_pruritis,sk_hyperpig,sk_thick,sk_alopecia,sk_subcut,sk_dx,sk_magwound,sk_tick,sk_flea,sk_lice,sk_ecto,sk_wound,dog_zone2
K068,0,0,0,0,0,0,0,0,None,6-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,2,1,1,0,0,0,0,0,0,0,0,0,0,1,4.285714286,1,2,dn,0,na,na,na,na,na,na,0,0,0,0,2,2,na,na,0,na,0,na,0,na,3,0,0,0,0,na,1,1,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K069,0,0,0,1,0,0,1,1,G,6-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,144,6,na,na,0,0,0,0,0,1,0,0,0,1,25.71428571,1,8,dn,0,na,na,na,na,na,na,0,0,0,0,2,3,na,na,0,na,0,na,0,na,1,1,0,1,0,na,na,na,1,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K070,0,0,0,0,0,0,0,0,None,6-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,2,1,na,na,na,na,na,0,na,na,na,na,na,1,dn,1,8,dn,na,na,na,na,na,na,na,0,0,0,0,na,na,na,na,na,na,na,na,na,na,na,na,0,na,na,na,na,na,na,na,na,na,na,na,unknwn,na,0,0,0,na,na,na,0,0,1
K071,0,0,0,0,0,1,1,1,H,11-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,gs,84,5,0,0,0,na,0,0,0,na,0,0,0,1,8.571428571,1,1,dn,1,dn,dn,1,shampoo,na,dn,0,0,0,0,2,3,na,na,0,na,0,na,0,na,3,0,0,0,0,na,na,na,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K072,0,0,0,0,0,0,0,0,None,11-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1.428571429,dn,8,dn,1,dn,dn,1,powder,na,5,0,0,0,0,3,3,na,na,0,na,0,na,0,na,3,0,0,0,0,na,na,na,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K073,0,0,0,0,1,1,2,1,VH,11-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,4,localxexotic,108,5,0,1,0,0,0,0,1,1,0,0,0,1,51.42857143,dn,8,dn,1,dn,7,dn,na,na,dn,1,0,0,0,2,3,na,na,0,na,1,Aural haematoma - right ear,0,na,3,0,0,0,0,na,na,na,0,0,0,0,0,0,unknwn,1,0,1,0,1,1,0,1,0,1
K074,0,0,0,0,0,0,0,0,None,11-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,5,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,8,dn,1,dn,dn,1,powder,na,dn,0,0,0,0,2,3,na,na,0,na,0,na,0,na,3,0,0,0,0,na,1,na,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K075,0,0,0,1,0,0,1,1,G,11-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,gs,32,4,1,0,0,0,0,0,0,0,0,0,0,1,dn,1,1,2,1,dn,2,2,na,oral,3,1,1,0,1,2,3,na,na,0,na,0,na,0,na,3,0,0,0,0,na,na,na,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K076,0,0,0,1,0,0,1,1,G,11-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,dal,84,5,0,0,0,na,0,0,0,0,1,0,0,1,4.285714286,1,1,dn,0,na,na,na,na,na,na,0,0,0,0,3,4,na,na,1,mild corneal opacity - right eye,0,na,0,na,3,0,0,0,0,na,na,na,0,0,0,0,0,0,normal,0,0,0,0,0,1,0,1,0,1
K077,0,0,0,0,0,0,0,0,None,11-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,144,6,0,1,na,na,na,0,na,na,na,0,0,0,na,na,na,na,0,na,na,na,na,na,na,0,0,0,0,2,3,na,na,0,na,0,na,0,na,3,0,1,0,0,na,na,1,0,0,0,0,0,0,normal,0,0,0,0,0,1,0,1,0,1
K078,0,0,0,1,0,1,2,1,GH,11-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,60,4,1,0,na,na,na,0,1,na,na,0,0,0,na,na,na,na,0,na,na,na,na,na,na,0,0,0,0,2,3,na,na,0,na,0,na,0,na,1,0,0,0,0,na,na,na,0,0,0,0,0,0,normal,0,0,1,1,1,1,0,1,1,1
K079,0,0,0,1,0,0,1,1,G,11-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,120,5,0,na,1,1,1,2,na,na,na,1,0,0,na,na,na,na,1,dn,dn,dn,na,na,dn,0,0,0,0,2,3,na,na,0,na,0,na,1,episxtaxis - left nostril only,3,0,0,1,1,na,na,0,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K080,0,0,0,0,0,0,0,0,None,12-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,dob,24,3,0,0,0,0,0,0,1,0,0,0,0,1,dn,1,1,dn,0,na,na,na,na,na,na,0,0,0,0,3,3,na,na,0,na,0,na,0,na,3,0,0,0,0,na,na,na,0,0,0,0,0,0,normal,1,0,1,0,1,1,0,1,0,1
K081,0,1,0,0,0,1,2,1,MH,12-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,60,4,1,0,0,na,0,0,1,na,na,0,0,0,na,na,na,na,1,dn,dn,2,na,inject,2,0,0,0,0,2,3,na,3,0,na,0,na,0,na,3,0,0,0,0,na,na,na,0,0,0,0,1,0,normal,0,0,1,0,0,1,0,1,0,1
K082,0,1,0,0,0,1,2,1,MH,11-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,144,6,1,0,na,na,na,0,na,na,na,na,na,1,4.285714286,dn,8,3,0,na,na,na,na,na,na,0,0,0,0,3,4,na,na,0,na,1,wound - left,0,na,3,0,0,0,0,na,na,na,0,0,0,0,0,0,normal,0,0,1,0,1,1,0,1,0,1
K083,0,1,0,0,0,0,1,1,M,12-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,6,2,0,1,0,0,0,0,0,0,0,0,0,0,na,na,na,na,1,dn,6,1,powder,na,5,1,1,0,1,2,3,na,na,0,na,0,na,0,na,3,0,0,0,0,na,na,na,0,0,0,0,0,0,normal,0,0,1,0,1,1,0,1,0,1
K084,0,0,0,1,0,0,1,1,G,11-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,48,4,1,1,0,na,na,0,na,na,na,0,0,na,na,na,na,na,0,na,na,na,na,na,na,0,0,0,0,3,3,na,na,0,na,0,na,0,na,1,0,0,0,0,na,na,na,0,0,0,0,0,1,normal,0,0,1,1,0,1,0,1,1,1
K085,0,0,0,0,0,0,0,0,None,12-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,30,4,0,0,0,0,0,0,0,0,0,0,0,1,25.71428571,1,1,dn,1,4.285714286,dn,2,na,inject,2,0,0,1,1,3,3,na,na,0,na,0,na,0,na,3,0,0,0,0,na,0,0,0,0,0,0,0,0,normal,0,0,0,0,1,0,0,1,0,1
K086,0,0,0,1,0,0,1,1,G,12-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,rot,96,5,1,0,na,na,na,0,na,na,na,0,0,0,na,na,na,na,0,na,na,na,na,na,na,0,0,0,0,1,2,na,na,0,na,0,na,0,na,1,1,0,0,0,na,na,na,0,0,0,1,0,0,normal,1,0,1,1,0,1,0,1,1,1
K087,0,0,0,0,0,0,0,0,None,13-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,gs,10,2,1,0,0,0,0,0,1,0,0,0,0,1,2,1,1,2,0,na,na,na,na,na,na,0,0,0,0,2,3,na,na,0,na,0,na,0,na,3,0,0,0,0,na,na,na,0,0,0,1,0,0,normal,0,0,1,0,0,1,0,1,0,1
K088,0,0,0,1,0,0,1,1,G,12-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,72,4,0,0,na,na,na,0,na,na,na,0,0,1,8.571428571,1,8,dn,1,dn,dn,2,na,inject,2,0,0,0,0,3,3,na,na,0,na,0,na,0,na,3,0,0,0,0,na,na,na,0,0,0,0,0,0,normal,0,0,0,0,0,1,0,1,0,1
K089,0,1,0,0,0,1,2,1,MH,12-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,108,5,1,0,0,0,0,0,0,0,0,0,0,1,4.285714286,1,8,3,0,na,na,na,na,na,na,0,0,0,0,2,3,na,na,0,na,0,na,0,na,3,0,0,0,0,na,na,na,0,0,0,0,0,0,normal,0,0,1,0,1,1,0,1,0,1
K090,0,0,0,0,0,0,0,0,None,12-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,30,4,1,1,0,0,0,0,0,0,0,0,0,1,dn,1,1,2,0,na,na,na,na,na,na,0,0,0,0,3,3,na,na,0,na,0,na,0,na,3,0,0,0,0,na,na,na,0,0,0,0,0,0,normal,1,0,1,0,1,1,0,1,0,1
K091,0,0,0,0,0,1,1,1,H,12-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,gs,84,5,0,0,na,na,na,0,na,na,na,na,na,1,102.8571429,1,1,dn,1,0.428571429,dn,2,na,oral,3,0,0,1,1,3,3,na,na,0,na,0,na,0,na,3,0,0,1,0,na,na,na,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K092,1,0,0,1,0,0,2,1,AG,13-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,144,6,1,0,0,0,0,0,1,0,0,0,0,1,51.42857143,dn,8,dn,1,dn,5,1,powder,na,5,1,0,0,0,2,3,na,na,0,na,0,na,0,na,3,1,0,0,0,na,na,na,0,0,0,0,0,0,normal,0,0,1,0,1,1,0,1,0,1
K093,0,0,0,0,0,0,0,0,None,13-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,gs,12,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,dn,na,na,na,na,na,na,na,0,0,0,0,4,5,na,na,0,na,0,na,0,na,3,0,0,0,0,na,na,na,0,0,0,0,0,0,normal,0,0,0,0,na,0,0,0,0,1
K094,0,0,0,1,0,0,1,1,G,13-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,gs,96,5,0,0,na,na,0,0,1,na,0,0,0,1,4.285714286,dn,8,3,1,dn,dn,1,powder,na,5,0,0,0,0,2,4,na,na,0,na,0,na,0,na,3,0,0,0,0,na,na,na,0,0,0,1,1,0,normal,1,0,1,0,0,1,0,1,0,1
K095,0,0,0,0,0,0,0,0,None,12-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,st,24,3,1,0,0,na,0,0,0,0,0,0,0,1,8.571428571,dn,8,3,1,dn,5,1,powder,na,5,1,0,0,0,3,4,na,na,0,na,0,na,0,na,3,0,0,0,0,na,na,na,0,0,0,1,1,0,normal,0,0,1,0,1,1,0,1,0,1
K096,0,0,0,0,0,0,0,0,None,13-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,24,3,1,0,0,na,0,0,na,na,0,0,0,1,12.85714286,1,1,dn,1,34.28571429,5,1,powder,na,5,0,0,0,0,2,3,na,na,0,na,0,na,0,na,3,0,0,0,0,na,na,na,0,0,0,0,0,0,normal,0,0,1,0,1,1,0,1,0,1
K097,0,0,0,0,0,0,0,0,None,13-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,gs,120,5,1,0,0,na,0,0,1,0,0,0,0,1,dn,dn,8,dn,0,na,na,na,na,na,na,0,0,0,0,1,2,na,na,0,na,0,na,0,na,3,0,0,0,0,na,na,na,0,0,0,0,0,1,normal,0,0,1,0,0,1,0,1,1,1
K098,0,0,1,1,0,0,2,1,EG,18-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,gs,96,5,1,0,0,1,0,0,0,0,0,0,0,1,dn,1,1,dn,1,dn,5,2,na,oral,3,1,0,0,0,3,3,na,na,0,na,1,Aural haematoma - left ear,0,na,3,0,0,0,0,na,na,na,0,0,0,0,0,0,normal,0,0,1,0,1,1,0,1,0,1
K099,0,0,0,1,0,0,1,1,G,13-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,gs,18,3,1,0,0,0,0,0,0,0,0,0,0,1,30,1,1,2,0,na,na,na,na,na,na,0,0,0,0,3,4,na,na,0,na,0,na,0,na,1,0,0,0,0,na,na,1,0,0,0,0,0,0,normal,0,0,1,0,1,1,0,1,0,1
K100,0,0,0,0,0,0,0,0,None,13-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,7,2,0,0,0,0,0,0,0,0,0,0,0,1,dn,dn,8,dn,na,na,na,na,na,na,na,0,0,0,0,2,3,na,na,0,na,0,na,0,na,3,0,0,0,0,na,na,na,0,0,0,0,0,0,normal,0,0,0,0,0,1,0,1,0,1
K101,0,0,0,0,0,0,0,0,None,13-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,rot,18,3,1,0,0,0,0,0,0,0,0,0,0,1,0.285714286,1,1,dn,1,12.85714286,5,2,na,oral,3,0,0,1,1,3,3,na,na,0,na,0,na,0,na,3,0,0,0,0,na,1,1,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K102,0,0,0,0,0,1,1,1,H,15-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,bm,108,5,0,na,na,na,1,2,na,na,na,0,0,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,1,2,na,2,0,na,0,na,0,na,1,0,0,1,0,na,na,na,0,0,1,0,0,1,normal,0,0,1,0,1,1,0,1,0,1
K103,0,0,0,0,0,1,1,1,H,15-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,4,localxexotic,114,5,1,1,1,na,1,na,na,na,na,0,0,1,10.71428571,1,8,2,1,dn,dn,2,na,oral,3,0,0,0,0,3,4,na,na,0,na,0,na,0,na,3,0,0,1,0,na,na,na,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K104,0,0,0,0,1,0,1,1,V,15-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,9,2,0,0,0,0,0,0,0,0,0,0,0,0,na,na,na,na,0,na,na,na,na,na,na,0,0,0,0,2,3,na,na,0,na,0,na,0,na,3,0,0,0,0,na,na,na,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K105,0,0,0,0,0,0,0,0,None,15-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,60,4,0,1,na,na,na,0,1,na,0,0,0,1,2,2,8,dn,1,2,dn,2,na,inject,2,0,0,1,1,na,na,na,3,0,na,1,"erythema, skin thickening",0,na,3,0,0,0,0,na,na,na,0,0,0,1,1,1,increased,1,0,1,0,0,1,0,1,0,1
K106,0,0,0,0,0,0,0,0,None,15-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,10,2,0,0,0,0,0,0,0,0,0,0,0,1,17.14285714,1,2,dn,1,dn,dn,1,powder,na,5,0,0,0,0,2,2,na,na,0,na,0,na,0,na,3,0,0,0,0,na,0,0,0,0,0,0,0,0,normal,0,0,1,0,0,1,0,1,0,1
K107,0,0,0,0,0,1,1,1,H,15-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,10,2,0,0,0,0,0,0,0,0,0,0,0,0,na,na,na,na,0,na,na,na,na,na,na,0,0,0,0,3,3,na,na,0,na,0,na,0,na,3,0,0,0,0,na,0,0,0,0,0,0,0,0,normal,0,0,0,0,1,1,0,1,0,1
K108,0,0,0,1,0,1,2,1,GH,15-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,4,localxexotic,120,5,1,0,na,na,na,0,na,na,na,na,na,0,na,na,na,na,0,na,na,na,na,na,na,0,0,0,0,2,2,na,na,0,na,0,na,0,na,1,0,0,0,0,na,na,na,0,0,0,0,0,0,normal,0,0,1,1,1,1,0,1,1,1
K109,0,0,0,0,0,0,0,0,None,15-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,108,5,0,1,na,na,na,0,na,na,na,na,na,0,na,na,na,na,1,dn,dn,3,powder,inject,"2, 5",0,0,0,0,2,2,na,na,0,na,1,Aural haematoma - left,na,na,1,0,0,0,0,na,na,na,0,0,0,0,1,1,normal,1,0,1,0,1,1,0,1,0,1
K110,0,0,0,0,0,1,1,1,H,15-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,4,localxexotic,11,2,1,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,1,dn,5,1,powder,na,5,1,0,0,0,3,3,na,na,0,na,0,na,0,na,3,0,0,0,0,na,1,na,0,0,0,0,0,0,normal,0,0,1,0,1,1,0,1,0,1
K111,0,0,0,1,0,0,1,1,G,15-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,60,4,1,0,na,na,na,0,na,na,0,0,0,0,na,na,na,na,1,dn,5,1,powder,na,5,1,0,0,0,2,3,na,na,0,na,0,na,0,na,1,0,0,0,0,na,na,na,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K112,0,1,0,0,0,0,1,1,M,18-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,7,2,0,0,0,0,0,0,0,0,0,0,0,1,dn,1,1,dn,1,dn,dn,1,spray,na,dn,0,0,0,0,3,3,na,na,0,na,0,na,0,na,3,0,0,0,0,na,0,0,0,0,0,0,1,0,normal,0,0,1,0,1,1,0,1,0,1
K113,0,0,0,0,0,0,0,0,None,18-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,18,3,1,0,na,na,na,0,na,na,na,na,na,1,dn,1,8,3,1,dn,dn,dn,na,na,dn,0,0,0,0,2,3,na,na,0,na,0,na,0,na,3,0,0,0,0,na,1,1,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K114,0,0,0,0,0,0,0,0,None,18-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,12,2,0,na,0,0,0,0,0,0,0,0,0,0,na,na,na,na,0,na,na,na,na,na,na,0,0,0,0,3,3,na,na,0,na,0,na,0,na,3,0,0,0,0,na,na,na,0,0,0,0,1,0,normal,0,0,1,0,1,1,0,1,0,1
K115,0,0,0,0,0,0,0,0,None,18-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,4,localxexotic,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,1,dn,5,1,powder,na,5,1,0,0,0,na,na,na,na,0,na,1,"mild otitis externa, erythema",0,na,3,0,0,0,0,na,na,na,0,0,0,1,0,0,normal,0,0,1,0,0,1,0,1,0,1
K116,0,0,0,0,0,0,0,0,None,18-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,na,unknwn,unknwn,na,na,na,na,na,na,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unknwn,na,0,na,0,na,na,na,0,0,1
K117,0,0,0,0,0,1,1,1,H,25-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,4,localxexotic,84,5,1,0,na,na,0,0,1,na,1,0,0,1,12.85714286,1,1,3,1,8.571428571,5,2,na,oral,3,0,0,1,1,3,3,na,na,0,na,0,na,0,na,3,0,na,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K118,0,0,0,0,0,0,0,0,None,18-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,dob,96,5,1,0,na,na,na,0,na,na,na,na,na,1,12.85714286,1,1,dn,1,dn,5,1,powder,na,5,1,0,0,0,2,3,na,na,0,na,0,na,0,na,1,0,0,0,0,0,na,1,0,0,0,0,0,0,normal,0,0,0,0,0,1,0,1,0,1
K119,0,0,0,0,0,1,1,1,H,18-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,24,3,0,1,na,na,na,0,na,na,na,na,na,1,dn,dn,8,dn,1,dn,5,1,powder,na,5,1,0,0,0,3,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,1,1,0,0,0,0,0,0,normal,0,0,0,0,0,1,0,1,0,1
